DateTime,AHU_ID,Flowrate,CHWS_Temperature,CHWR_Temperature,CHWR-CHWS,Supply_air_Temperature,Return_air_Temperature,Cooling_Power,Return_air_Co2,Supply_air_RH,Return_air_RH,Oncoil_Temperature,Offcoil_Temperature,Supply_air_static_pressure,Return_air_static_pressure,Differential_Pressure,Valve_Feedback,Outside_air_damper_feedback,Return_air_damper_feedback,Primary_air_damper_feedback,Exhaust_air_damper_feedback,VSD_feedback,Fan_power,Fan_energy,Room_ID,RH,Ambient_Temperature,CO2,Globe,PMV
2025-07-22 16:50:05,2,0.00375009,5.84,13.46,7.620000000000001,15.91,22.36,119.706,397.2,89.31,65.37,7.36,24.52,-7.375,-9.5625,0.25,0.85,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.52,25.1423,408.0,23.6946,-0.06077804594143328
2025-07-22 16:55:05,2,0.00375009,6.06,13.49,7.430000000000001,16.505,22.655,116.721,396.8,88.06,64.75,7.71,24.84,-7.1875,-9.03125,0.25,0.650002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.06,25.3823,408.6,24.0616,0.02542686144670274
2025-07-22 17:00:05,2,0.00375009,6.28,13.4,7.12,16.965,22.915,111.851,396.8,87.55,64.53,9.15,24.72,-7.1875,-8.84375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.57,25.649,408.6,24.2452,0.0901091381015968
2025-07-22 17:05:05,2,0.00375009,6.44,13.23,6.79,17.585,23.21,106.667,397.2,86.03,63.75,8.21,25.28,-7.03125,-8.6875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.57,25.818,406.4,24.1927,0.1086537040255029
2025-07-22 17:10:05,2,0.00375009,6.63,13.14,6.510000000000001,18.14,23.47,102.268,396.8,85.12,63.23,8.39,25.65,-6.84375,-8.5,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.49,25.9602,407.6,24.2452,0.1379951852188209
2025-07-22 17:15:05,2,0.00375009,6.75,13.17,6.42,18.585,23.71,100.854,396.2,83.98,62.8,9.15,25.8,-6.84375,-8.34375,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.46,26.0313,409.2,24.3238,0.1601231480343269
2025-07-22 17:20:05,2,0.00375009,6.91,13.25,6.34,18.98,23.93,99.5976,398.4,82.06,62.42,10.52,25.45,-6.5,-8.84375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.44,26.1736,409.2,24.4025,0.1936561149606292
2025-07-22 17:25:05,2,0.00375009,7.0,13.4,6.4,19.305,24.13,100.54,397.2,81.25,63.75,10.31,25.68,-6.5,-9.21875,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.52,26.3691,408.0,24.4811,0.2364252893292791
2025-07-22 17:30:05,2,0.00375009,7.12,13.55,6.430000000000001,19.615,24.28,101.011,396.8,81.66,66.48,11.15,25.92,-6.5,-8.6875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.57,26.4847,407.6,24.586,0.270017094021584
2025-07-22 17:35:05,2,1.275,9.93,16.12,6.190000000000001,17.98,24.885,33061.3,396.2,89.76,63.83,20.06,25.68,66.9062,87.9062,0.25,0.549999,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.63,26.3869,416.2,24.6122,0.2739312642231533
2025-07-22 17:40:05,2,1.35344,7.62,15.35,7.73,16.52,24.13,43826.4,397.2,89.17,66.48,19.8,24.25,149.781,59.2188,0.25,0.85,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.98,25.818,410.8,24.3238,0.1607671349912549
2025-07-22 17:45:05,2,1.3275,6.63,14.62,7.989999999999999,15.64,23.615,44432.4,396.8,90.09,66.26,19.54,23.61,146.969,60.4375,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.38,25.3823,408.6,24.1141,0.05672683875999573
2025-07-22 17:50:05,2,1.40063,6.03,13.9,7.87,14.975,23.21,46175.9,396.2,89.98,65.45,19.23,23.02,146.438,58.6875,0.25,0.2125,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,54.54,25.0979,411.8,23.8257,-0.03524929811782755
2025-07-22 17:55:05,2,1.40063,5.34,13.37,8.03,14.465,22.955,47114.6,397.8,89.74,64.56,19.03,22.42,151.531,58.6875,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.54,24.8756,411.4,23.6421,-0.1025958623630973
2025-07-22 18:00:05,2,1.4025,5.02,13.05,8.030000000000001,14.07,22.75,47177.7,391.8,89.87,63.72,18.83,22.13,142.594,61.3125,0.25,0.650002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.54,24.8312,440.0,23.4586,-0.1430485214526886
2025-07-22 18:05:05,2,1.38844,4.73,12.82,8.09,13.815,22.55,47053.6,391.8,89.76,63.23,18.68,21.83,150.469,55.875,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.98,24.7778,431.4,23.3013,-0.1772964519534243
2025-07-22 18:10:05,2,1.37437,4.54,12.73,8.190000000000001,13.665,22.4,47152.8,391.8,90.06,62.94,18.57,21.8,140.688,59.2188,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.57,24.7334,419.4,23.1178,-0.2126462113472867
2025-07-22 18:15:05,2,1.37281,4.44,12.61,8.169999999999998,13.585,22.305,46984.2,397.8,90.33,62.72,18.54,21.77,142.594,56.9375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.22,24.5645,419.4,23.0391,-0.2527400940883607
2025-07-22 18:20:05,2,1.35719,4.35,12.58,8.23,13.515,22.2,46790.6,391.8,90.12,62.61,18.39,21.65,141.375,58.1562,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.27,24.4933,423.8,22.8556,-0.2890584801343865
2025-07-22 18:25:05,2,1.35719,4.28,12.52,8.239999999999998,13.465,22.105,46847.4,396.2,90.39,62.72,18.42,21.74,150.469,62.875,0.25,0.85,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.57,24.3956,423.8,22.8031,-0.3087346942384191
2025-07-22 18:30:05,2,1.34313,4.19,12.49,8.3,13.41,22.2,46699.6,401.6,90.36,63.02,18.37,21.65,149.594,56.4062,0.25,0.237501,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,51.76,24.3244,440.0,22.8556,-0.3118443205204389
2025-07-22 18:35:05,2,1.34313,4.15,12.43,8.28,13.37,22.21,46587.1,411.8,90.52,62.94,18.37,21.62,144.875,59.5625,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.98,24.3956,483.8,22.908,-0.2916828649229088
2025-07-22 18:40:05,2,1.31687,6.5,12.43,5.93,13.42,22.145,32712.8,420.6,91.6,62.91,18.31,21.89,204.125,44.5,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,51.46,24.2533,475.6,22.8293,-0.3289605983473319
2025-07-22 18:45:05,2,1.31687,11.84,15.14,3.300000000000001,15.61,22.495,18204.4,431.8,94.79,64.02,18.42,24.43,302.375,26.3125,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.57,24.2266,503.8,22.8556,-0.3147668638838052
2025-07-22 18:50:05,2,1.36219,10.71,15.46,4.75,16.165,22.75,27105.0,441.6,92.04,66.18,18.65,24.28,313.031,24.375,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.84,24.3511,517.2,22.908,-0.272705824505997
2025-07-22 18:55:05,2,1.48594,4.12,11.58,7.46,12.8,22.955,46436.3,430.8,86.71,64.56,18.71,19.97,298.188,33.125,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.46,24.3956,540.0,23.0915,-0.2420622793847804
2025-07-22 19:00:05,2,1.31687,10.56,14.51,3.949999999999999,15.03,22.805,21790.1,440.6,95.66,64.45,18.65,24.49,199.25,55.875,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.57,24.3956,543.8,22.9604,-0.2669310977168599
2025-07-22 19:05:05,2,1.31687,11.07,16.3,5.23,16.965,22.7,28851.3,449.8,93.31,69.23,18.74,25.57,175.125,59.9062,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,59.73,23.9422,540.6,22.8031,-0.3280574957512005
2025-07-22 19:10:05,2,1.63781,5.11,13.63,8.52,15.06,22.645,58455.1,461.0,87.28,69.04,18.68,22.34,178.781,59.5625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,58.63,24.0577,544.4,22.6458,-0.3364715201601044
2025-07-22 19:15:05,2,1.35344,7.43,12.55,5.120000000000001,13.83,22.36,29028.6,465.4,92.74,66.18,18.42,22.54,179.5,58.1562,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.27,23.6755,540.0,22.4623,-0.4407590436584447
2025-07-22 19:20:05,2,1.31687,12.66,16.15,3.489999999999998,16.815,22.25,19252.6,465.4,95.33,68.93,18.42,25.97,170.406,60.0938,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,59.6,23.5777,559.4,22.4361,-0.4375205636922151
2025-07-22 19:25:05,2,1.54531,6.56,15.32,8.760000000000002,16.3,22.455,56707.3,460.0,86.63,70.99,18.54,23.49,188.594,57.8125,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,61.41,23.631,540.0,22.4885,-0.4099751052909928
2025-07-22 19:30:05,2,1.58719,4.25,12.14,7.890000000000001,13.65,22.4,52459.5,471.8,87.87,67.37,18.39,21.17,186.125,57.4688,0.25,0.674999,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,57.38,23.6755,531.8,22.4885,-0.4299763162173288
2025-07-22 19:35:05,2,1.31875,11.39,15.29,3.899999999999999,15.95,22.145,21545.0,484.8,95.47,68.02,18.34,25.16,174.938,54.8438,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,59.09,23.1687,540.6,22.2525,-0.531625386727717
2025-07-22 19:40:05,2,1.32031,11.15,16.27,5.119999999999999,17.115,22.4,28318.2,489.8,93.12,70.96,18.48,25.71,182.125,59.9062,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,61.84,23.551,545.4,22.305,-0.4463348984263463
2025-07-22 19:45:05,2,1.55594,5.08,13.14,8.06,14.625,22.455,52534.6,499.4,88.14,69.39,18.37,22.16,180.188,60.4375,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,59.84,23.631,543.8,22.2525,-0.4532141505910077
2025-07-22 19:50:05,2,1.47563,4.99,12.46,7.470000000000001,13.72,22.145,46175.9,500.0,90.41,66.5,18.16,21.86,175.281,60.0938,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,57.22,23.551,576.8,22.2263,-0.4868561240305955
2025-07-22 19:55:05,2,1.37094,4.8,12.49,7.69,13.61,21.9,44163.4,499.4,90.79,65.66,17.96,21.86,180.375,58.8438,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.11,23.3643,577.2,22.2001,-0.5265650426442123
2025-07-22 20:00:05,2,1.33625,4.51,12.46,7.950000000000001,13.465,21.74,44501.4,504.4,90.74,65.18,17.82,21.71,178.969,59.7188,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.87,23.0976,565.4,22.0428,-0.592065511769143
2025-07-22 20:05:05,2,1.34125,4.31,12.4,8.09,13.41,21.74,45454.5,504.4,90.68,64.96,17.76,21.68,166.562,59.0312,0.25,0.650002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.06,22.8843,564.4,21.8592,-0.6498879331041076
2025-07-22 20:10:05,2,1.35719,4.22,12.4,8.18,13.355,21.7,46506.3,509.2,90.36,64.66,17.73,21.56,182.281,58.6875,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.73,23.311,578.4,21.8592,-0.5914484631227819
2025-07-22 20:15:05,2,1.31687,11.3,15.11,3.809999999999999,15.79,21.795,21017.8,508.6,95.44,66.69,17.79,25.1,168.656,59.5625,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,58.38,22.8843,569.2,21.7806,-0.6462398993389425
2025-07-22 20:20:05,2,1.31344,11.12,16.15,5.029999999999999,17.03,22.09,27675.5,515.6,93.25,70.77,18.02,25.6,183.344,55.875,0.25,0.612501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,62.09,23.0976,560.0,21.9379,-0.5673134028442223
2025-07-22 20:25:05,2,1.55406,5.02,13.11,8.09,14.53,22.2,52666.6,514.6,88.17,70.15,18.02,22.01,188.219,62.1875,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,60.44,23.1243,548.0,21.9903,-0.5662265480179091
2025-07-22 20:30:05,2,1.32219,9.24,13.6,4.359999999999999,14.665,21.995,24148.9,504.4,95.14,68.02,17.88,24.05,186.125,62.875,0.25,0.674999,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,59.3,23.0976,543.8,21.9379,-0.5848694722021613
2025-07-22 20:35:05,2,1.3275,12.51,16.61,4.1,17.3,22.09,22800.1,511.4,95.74,71.88,17.99,26.47,170.938,58.3438,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,62.38,23.1243,540.0,21.9903,-0.5539993686843272
2025-07-22 20:40:05,2,1.46,6.66,14.54,7.879999999999999,15.895,22.345,48194.5,509.2,88.76,72.39,18.08,23.4,171.094,59.2188,0.25,0.650002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,62.38,23.5066,548.0,22.0952,-0.4785390486210421
2025-07-22 20:45:05,2,1.48969,4.41,12.35,7.94,13.76,22.105,49548.9,508.6,89.28,69.15,17.79,21.62,183.156,57.2812,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,58.33,23.4799,542.6,21.9379,-0.5302550698817801
2025-07-22 20:50:05,2,1.3675,4.8,12.49,7.69,13.585,21.78,44052.7,506.0,90.66,67.1,17.5,21.83,184.562,57.9688,0.25,0.475002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.82,23.311,543.8,21.7544,-0.5922375722281711
2025-07-22 20:55:05,2,1.36219,4.57,12.4,7.83,13.465,21.645,44680.4,504.8,90.74,66.1,17.45,21.71,180.531,55.7188,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.92,23.0976,527.6,21.7019,-0.6384524532012198
2025-07-22 21:00:05,2,1.34313,4.31,12.35,8.04,13.3,21.495,45236.7,504.4,90.68,65.45,17.3,21.62,161.5,61.125,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.09,22.7153,523.8,21.5708,-0.7159411875825871
2025-07-22 21:05:05,2,1.31344,11.39,15.09,3.699999999999999,15.775,21.59,20357.7,509.2,95.39,67.42,17.48,25.01,166.562,58.3438,0.25,0.575001,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,58.14,22.8309,533.0,21.5446,-0.68850708921579
2025-07-22 21:10:05,2,1.31687,11.07,16.07,5.0,16.925,21.9,27582.5,509.2,93.14,71.26,17.71,25.51,184.562,55.3438,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,62.3,22.8843,535.6,21.7544,-0.6254757544829409
2025-07-22 21:15:05,2,1.56812,4.89,12.9,8.010000000000002,14.33,21.995,52617.7,768.6,87.22,70.34,17.39,21.71,178.625,66.9062,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,60.71,23.0532,581.6,21.8068,-0.6010851219538146
2025-07-22 21:20:05,2,1.43563,5.08,12.43,7.35,13.61,21.795,44202.5,872.0,91.2,67.88,17.5,21.83,181.938,61.8125,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,57.84,23.151,1321.2,21.7544,-0.6106710066511579
2025-07-22 21:25:05,2,1.4075,4.73,12.43,7.699999999999999,13.53,21.645,45400.2,819.0,91.12,66.69,17.45,21.77,182.812,57.625,0.25,0.650002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.09,23.2221,1337.4,21.5446,-0.6395576409976219
2025-07-22 21:30:05,2,0.00375009,4.64,12.52,7.88,13.72,21.645,123.79,1289.4,90.52,66.61,8.0,22.57,-8.0625,-9.375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.57,23.551,1349.8,22.069,-0.5187750026387656
2025-07-22 21:35:05,2,0.00562501,4.76,12.67,7.91,14.38,21.75,186.388,1372.6,90.25,65.29,8.47,23.02,-7.90625,-9.21875,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.98,23.9422,1216.8,22.6458,-0.3883454004694328
2025-07-22 21:40:05,2,0.00375009,4.86,12.73,7.87,15.03,21.845,123.633,1333.0,90.09,65.66,7.74,23.46,-7.71875,-9.21875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.65,24.2978,1224.4,22.9867,-0.2849091547353357
2025-07-22 21:45:05,2,0.00375009,4.96,12.82,7.86,15.655,21.995,123.476,1264.4,89.79,64.75,7.59,23.78,-7.375,-9.03125,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.22,24.5645,1232.6,23.1964,-0.2164700125393711
2025-07-22 21:50:05,2,0.00562501,5.24,12.82,7.58,16.26,22.21,178.612,1175.8,88.98,63.66,7.21,24.14,-7.375,-9.03125,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.09,24.76,1242.2,23.2226,-0.1833260781824219
2025-07-22 21:55:05,2,0.00375009,5.43,12.76,7.33,16.815,22.4,115.15,1180.6,88.14,63.12,7.89,24.4,-7.1875,-8.6875,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.87,24.9023,1233.6,23.3013,-0.1512645891898746
2025-07-22 22:00:05,2,0.00375009,5.62,12.61,6.989999999999999,17.355,22.605,109.809,1172.6,87.06,62.5,8.21,24.63,-7.03125,-8.84375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.9,25.0179,1221.2,23.4324,-0.1144114197601013
2025-07-22 22:05:05,2,0.00375009,5.78,12.52,6.739999999999999,17.8,22.75,105.881,1186.6,86.47,61.8,8.68,24.81,-7.03125,-8.6875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.87,25.1423,1208.8,23.5373,-0.08018607872809314
2025-07-22 22:10:05,2,0.00375009,5.91,12.52,6.609999999999999,18.305,22.955,103.839,1171.4,85.41,60.88,8.77,25.04,-7.03125,-8.5,0.25,0.7875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,52.98,25.2579,1192.0,23.5635,-0.05729057367549288
2025-07-22 22:15:05,2,0.00375009,6.06,12.58,6.52,18.75,23.17,102.425,1102.2,84.49,60.07,8.68,25.28,-6.84375,-8.5,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.06,25.3379,1184.4,23.6421,-0.03298570056456534
2025-07-22 22:20:05,2,0.00375009,6.16,12.7,6.539999999999999,19.155,23.32,102.739,1092.0,83.57,59.64,8.91,25.48,-6.6875,-8.6875,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.14,25.4268,1175.8,23.7208,-0.007222066170572326
2025-07-22 22:25:05,2,0.00375009,6.28,12.82,6.54,19.56,23.52,102.739,1028.8,82.95,59.45,8.91,25.65,-6.6875,-8.34375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.36,25.4979,1165.0,23.7732,0.01204404845421561
2025-07-22 22:30:05,2,0.00375009,6.38,12.96,6.580000000000001,19.925,23.67,103.368,1000.0,82.09,58.94,9.26,25.83,-6.6875,-8.34375,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.38,25.5957,1148.8,23.8781,0.04245476504628889
2025-07-22 22:35:05,2,0.00375009,6.44,13.11,6.669999999999999,20.265,23.82,104.782,1092.0,81.33,58.75,9.7,25.89,-6.6875,-8.34375,0.25,0.8125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.57,25.6668,1137.4,23.9305,0.06251619088118578
2025-07-22 22:40:05,2,0.00375009,6.56,13.28,6.72,20.575,23.97,105.567,1062.8,80.66,58.53,9.88,26.03,-6.6875,-8.34375,0.25,0.8125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.73,25.7379,1120.0,23.983,0.08239140746715734
2025-07-22 22:45:05,2,0.00375009,6.6,13.43,6.83,20.94,24.075,107.295,955.2,80.22,58.29,9.93,26.21,-6.6875,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,53.92,25.7913,1108.8,24.0616,0.1033538724855574
2025-07-22 22:50:05,2,0.00562501,6.75,13.58,6.83,21.25,24.225,160.939,740.0,79.25,58.53,9.76,26.47,-6.6875,-8.34375,0.25,0.3375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.19,25.8624,1089.8,24.1141,0.1240841152971624
2025-07-22 22:55:05,2,0.00375009,6.84,13.75,6.91,21.545,24.385,108.552,690.2,78.71,58.29,9.93,26.64,-6.5,-8.34375,0.25,0.375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.22,25.9069,1080.0,24.1927,0.1424749673182853
2025-07-22 23:00:05,2,0.00375009,6.84,13.9,7.06,21.79,24.535,110.908,670.8,78.17,58.53,9.73,26.9,-6.5,-8.34375,0.25,0.612501,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.36,25.9602,1059.6,24.2452,0.1594287524651903
2025-07-22 23:05:05,2,0.00375009,6.97,14.07,7.100000000000001,22.035,24.59,111.537,912.4,77.87,58.31,10.54,26.79,-6.5,-8.34375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.63,25.9869,1055.8,24.2976,0.1730989501774833
2025-07-22 23:10:05,2,0.00375009,6.97,14.22,7.250000000000001,22.29,24.63,113.893,1015.8,77.68,57.91,10.92,26.81,-6.3125,-8.15625,0.25,0.7125,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,54.9,26.0313,1043.4,24.3238,0.1859218521265823
2025-07-22 23:15:05,2,0.00375009,7.03,14.39,7.36,22.455,24.725,115.621,1038.4,77.01,57.91,11.04,26.93,-6.3125,-8.34375,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.19,26.0758,1028.2,24.4025,0.2063280304653255
2025-07-22 23:20:05,2,0.00375009,7.19,14.54,7.349999999999999,22.67,24.79,115.464,1048.2,76.79,57.91,11.24,26.99,-6.15625,-8.34375,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.44,26.1291,1010.8,24.4287,0.2204586532860865
2025-07-22 23:25:05,2,0.00375009,7.19,14.65,7.46,22.805,24.86,117.192,1072.6,76.49,57.94,11.38,27.07,-6.3125,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.6,26.2269,999.0,24.4549,0.2410754683259995
2025-07-22 23:30:05,2,0.00375009,7.34,14.8,7.460000000000001,23.05,24.94,117.192,996.2,76.06,57.94,11.44,27.19,-6.15625,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.79,26.2269,987.0,24.4811,0.2462144786061165
2025-07-22 23:35:05,2,0.00375009,7.22,14.91,7.69,23.17,24.995,120.805,989.2,75.68,57.94,11.64,27.22,-6.3125,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,55.98,26.3158,975.2,24.5598,0.2730762801861645
2025-07-22 23:40:05,2,0.00375009,7.25,15.03,7.779999999999999,23.32,25.035,122.219,915.2,75.36,58.02,11.67,27.33,-6.15625,-8.15625,0.25,0.75,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.19,26.3158,967.0,24.586,0.2783790096729347
2025-07-22 23:45:05,2,0.00375009,7.4,15.14,7.74,23.495,25.13,121.591,926.6,75.3,58.21,11.82,27.39,-6.15625,-7.96875,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.33,26.3691,959.6,24.6122,0.2917401246356834
2025-07-22 23:50:05,2,0.00375009,7.49,15.23,7.74,23.63,25.2,121.591,891.4,74.95,58.21,11.9,27.45,-6.15625,-7.96875,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.49,26.3425,955.8,24.6647,0.296095228604678
2025-07-22 23:55:05,2,0.00375009,7.59,15.35,7.76,23.78,25.25,121.905,896.2,74.65,58.31,11.99,27.54,-6.15625,-8.15625,0.25,0.312502,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,56.71,26.3691,948.2,24.7171,0.3094787502505555
2025-07-24 00:00:04,2,0.00375009,14.94,21.44,6.500000000000002,24.28,25.29,102.111,480.0,91.87,80.72,34.48,18.19,-5.8125,-8.15625,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,66.52,26.707,471.8,25.2153,0.3401
2025-07-24 07:55:04,2,0.00375009,21.1,25.34,4.239999999999998,26.525,26.655,66.6079,460.0,82.84,91.72,35.54,19.86,-5.4375,-7.625,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,66.79,28.0493,447.6,26.5524,0.6788
2025-07-24 09:40:04,2,1.43906,6.09,13.81,7.720000000000001,14.95,22.805,46538.8,422.2,90.41,66.39,23.19,18.6,99.4375,65.6875,0.25,100.013,0.05,0.05,0.05,0.05,12.5075,0,0,AC_LAB,52.52,25.9069,416.8,24.0092,-0.0603
2025-07-24 09:45:04,2,0.00375009,6.16,14.22,8.06,19.765,22.86,126.618,416.2,97.6,70.45,29.92,18.8,104.312,64.4375,0.25,0.575001,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,57.19,25.6668,413.4,23.9568,-0.0385
2025-07-24 11:30:04,2,0.00375009,10.77,19.9,9.129999999999999,28.765,27.17,143.427,460.6,81.84,83.66,37.56,22.23,77.5938,86.5,0.25,1.5875,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,73.87,28.4583,543.8,26.8146,0.808
2025-07-24 11:35:04,2,1.44062,6.47,17.85,11.38,20.725,26.765,68677.1,469.8,83.98,79.01,28.31,21.68,79.5,93.6562,0.25,99.6375,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,68.47,28.3605,551.4,26.7098,0.7345
2025-07-24 11:40:04,2,0.134688,2.75,20.13,17.38,22.495,25.75,9806.08,481.6,97.9,80.01,31.7,21.13,74.9688,85.4375,0.25,16.325,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,68.95,27.6849,572.4,26.1067,0.5844
2025-07-24 11:45:04,2,1.16875,12.84,19.13,6.289999999999999,20.63,25.455,30795.7,480.6,92.82,78.91,28.86,20.93,68.125,84.0625,0.25,52.3625,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,67.36,27.427,568.2,25.8708,0.5115
2025-07-24 20:10:04,2,1.10406,4.44,13.43,8.989999999999998,14.275,21.955,41578.8,656.2,90.98,66.61,22.34,18.19,174.594,64.625,0.25,0.275002,0.05,0.05,0.05,0.05,12.5,0,0,AC_LAB,57.44,23.3643,591.8,22.0166,-0.4997
